uniprot,pathway
P17252,R-HSA-1433559
P17252,R-HSA-2179392
P17252,R-HSA-2514859
P17252,R-HSA-3000170
P17252,R-HSA-399997
P17252,R-HSA-4086398
P17252,R-HSA-416993
P17252,R-HSA-418597
P17252,R-HSA-4419969
P17252,R-HSA-450520
P17252,R-HSA-5099900
P17252,R-HSA-5218921
P17252,R-HSA-5668599
P17252,R-HSA-76005
P17252,R-HSA-8853659
P17252,R-HSA-9010642
P17302,R-HSA-190704
P17302,R-HSA-190827
P17302,R-HSA-190840
P17302,R-HSA-190861
P17302,R-HSA-190873
P17302,R-HSA-191650
P17302,R-HSA-196025
P17302,R-HSA-9013406
P17302,R-HSA-9013409
P17302,R-HSA-9705677
P17405,R-HSA-1660662
P17516,R-HSA-193368
P17516,R-HSA-193775
P17516,R-HSA-193807
P17516,R-HSA-975634
P17540,R-HSA-71288
P17568,R-HSA-611105
P17568,R-HSA-6799198
P17612,R-HSA-111931
P17612,R-HSA-163358
P17612,R-HSA-163560
P17612,R-HSA-163615
P17612,R-HSA-164378
P17612,R-HSA-180024
P17612,R-HSA-2565942
P17612,R-HSA-380259
P17612,R-HSA-380270
P17612,R-HSA-380284
P17612,R-HSA-380320
P17612,R-HSA-381676
P17612,R-HSA-392517
P17612,R-HSA-422356
P17612,R-HSA-432040
P17612,R-HSA-4420097
P17612,R-HSA-442720
P17612,R-HSA-512988
P17612,R-HSA-5578775
P17612,R-HSA-5610780
P17612,R-HSA-5610783
P17612,R-HSA-5610785
P17612,R-HSA-5610787
P17612,R-HSA-5620912
P17612,R-HSA-5621575
P17612,R-HSA-5687128
P17612,R-HSA-8853659
P17612,R-HSA-8854518
P17612,R-HSA-8963896
P17612,R-HSA-9010642
P17612,R-HSA-9022535
P17612,R-HSA-9022692
P17612,R-HSA-9634597
P17612,R-HSA-9634600
P17612,R-HSA-9660821
P17612,R-HSA-9664323
P17612,R-HSA-983231
P17658,R-HSA-1296072
P17707,R-HSA-351202
P17735,R-HSA-8963684
P17752,R-HSA-209931
P17752,R-HSA-9031628
P17787,R-HSA-629587
P17787,R-HSA-629594
P17787,R-HSA-629597
P17812,R-HSA-499943
P17936,R-HSA-381426
P17936,R-HSA-6803211
P17936,R-HSA-8957275
P17948,R-HSA-194306
P17948,R-HSA-195399
P18089,R-HSA-390696
P18089,R-HSA-392023
P18089,R-HSA-418594
P18089,R-HSA-418597
P18405,R-HSA-193048
P18505,R-HSA-1236394
P18505,R-HSA-977443
P18507,R-HSA-1236394
P18507,R-HSA-977443
P18545,R-HSA-2485179
P18545,R-HSA-2514859
P18545,R-HSA-4086398
P18669,R-HSA-6798695
P18669,R-HSA-70171
P18669,R-HSA-70263
P18825,R-HSA-390696
P18825,R-HSA-392023
P18825,R-HSA-400042
P18825,R-HSA-418594
P18825,R-HSA-418597
P18825,R-HSA-5683826
P18846,R-HSA-199920
P18846,R-HSA-9031628
P18847,R-HSA-380994
P18847,R-HSA-9633012
P18847,R-HSA-9648895
P18848,R-HSA-380994
P18848,R-HSA-381042
P18848,R-HSA-381183
P18848,R-HSA-9633012
P18848,R-HSA-9648895
P18848,R-HSA-9818027
P18850,R-HSA-380994
P18850,R-HSA-381033
P18850,R-HSA-381183
P18858,R-HSA-110362
P18858,R-HSA-162594
P18858,R-HSA-174414
P18858,R-HSA-5358565
P18858,R-HSA-5358606
P18858,R-HSA-5651801
P18858,R-HSA-5696397
P18858,R-HSA-6782210
P18858,R-HSA-69183
P19099,R-HSA-193993
P19099,R-HSA-194002
P19099,R-HSA-211976
P19099,R-HSA-5579009
P19113,R-HSA-70921
P19320,R-HSA-198933
P19320,R-HSA-216083
P19320,R-HSA-6785807
P19320,R-HSA-877300
P19404,R-HSA-611105
P19404,R-HSA-6799198
P19440,R-HSA-174403
P19440,R-HSA-2142691
P19440,R-HSA-5423646
P19440,R-HSA-5579022
P19440,R-HSA-9035968
P19440,R-HSA-9664535
P19440,R-HSA-9753281
P19525,R-HSA-1169408
P19525,R-HSA-169131
P19525,R-HSA-909733
P19634,R-HSA-2160916
P19634,R-HSA-425986
P19784,R-HSA-1483191
P19784,R-HSA-201688
P19784,R-HSA-2514853
P19784,R-HSA-445144
P19784,R-HSA-6804756
P19784,R-HSA-6814122
P19784,R-HSA-8934903
P19784,R-HSA-8939243
P19784,R-HSA-8948751
P19784,R-HSA-9755511
P19793,R-HSA-1368082
P19793,R-HSA-1368108
P19793,R-HSA-159418
P19793,R-HSA-192105
P19793,R-HSA-193368
P19793,R-HSA-193807
P19793,R-HSA-1989781
P19793,R-HSA-200425
P19793,R-HSA-204174
P19793,R-HSA-211976
P19793,R-HSA-2151201
P19793,R-HSA-2426168
P19793,R-HSA-381340
P19793,R-HSA-383280
P19793,R-HSA-400206
P19793,R-HSA-400253
P19793,R-HSA-4090294
P19793,R-HSA-5362517
P19793,R-HSA-5617472
P19793,R-HSA-9029558
P19793,R-HSA-9029569
P19793,R-HSA-9031525
P19793,R-HSA-9031528
P19793,R-HSA-9616222
P19793,R-HSA-9623433
P19793,R-HSA-9632974
P19793,R-HSA-9707564
P19793,R-HSA-9707616
P19801,R-HSA-211945
P19801,R-HSA-6798695
P19835,R-HSA-192456
P19838,R-HSA-1169091
P19838,R-HSA-1810476
P19838,R-HSA-193692
P19838,R-HSA-202424
P19838,R-HSA-209560
P19838,R-HSA-2559582
P19838,R-HSA-2871837
P19838,R-HSA-3134963
P19838,R-HSA-3214841
P19838,R-HSA-381340
P19838,R-HSA-445989
P19838,R-HSA-448706
P19838,R-HSA-5603029
P19838,R-HSA-5607764
P19838,R-HSA-5621575
P19838,R-HSA-5660668
P19838,R-HSA-5684264
P19838,R-HSA-6798695
P19838,R-HSA-844456
P19838,R-HSA-8853884
P19838,R-HSA-9020702
P19838,R-HSA-933542
P19838,R-HSA-9609690
P19838,R-HSA-9660826
P19838,R-HSA-9692916
P19878,R-HSA-1222556
P19878,R-HSA-1236973
P19878,R-HSA-3299685
P19878,R-HSA-4420097
P19878,R-HSA-5668599
P19878,R-HSA-9013149
P19878,R-HSA-9013404
P19878,R-HSA-9013423
P19971,R-HSA-73614
P19971,R-HSA-73621
P20020,R-HSA-418359
P20020,R-HSA-5578775
P20020,R-HSA-936837
P20020,R-HSA-9662360
P20061,R-HSA-6798695
P20061,R-HSA-9758881
P20061,R-HSA-9758890
P20132,R-HSA-8849175
P20309,R-HSA-390648
P20309,R-HSA-399997
P20309,R-HSA-416476
P20594,R-HSA-5578768
P20618,R-HSA-1169091
P20618,R-HSA-1234176
P20618,R-HSA-1236974
P20618,R-HSA-1236978
P20618,R-HSA-174084
P20618,R-HSA-174113
P20618,R-HSA-174154
P20618,R-HSA-174178
P20618,R-HSA-174184
P20618,R-HSA-180534
P20618,R-HSA-180585
P20618,R-HSA-187577
P20618,R-HSA-195253
P20618,R-HSA-202424
P20618,R-HSA-211733
P20618,R-HSA-2467813
P20618,R-HSA-2871837
P20618,R-HSA-349425
P20618,R-HSA-350562
P20618,R-HSA-382556
P20618,R-HSA-450408
P20618,R-HSA-4608870
P20618,R-HSA-4641257
P20618,R-HSA-4641258
P20618,R-HSA-5358346
P20618,R-HSA-5362768
P20618,R-HSA-5607761
P20618,R-HSA-5607764
P20618,R-HSA-5610780
P20618,R-HSA-5610783
P20618,R-HSA-5610785
P20618,R-HSA-5632684
P20618,R-HSA-5658442
P20618,R-HSA-5668541
P20618,R-HSA-5676590
P20618,R-HSA-5678895
P20618,R-HSA-5687128
P20618,R-HSA-5689603
P20618,R-HSA-5689880
P20618,R-HSA-6798695
P20618,R-HSA-68867
P20618,R-HSA-68949
P20618,R-HSA-69017
P20618,R-HSA-69481
P20618,R-HSA-69601
P20618,R-HSA-75815
P20618,R-HSA-8852276
P20618,R-HSA-8854050
P20618,R-HSA-8939236
P20618,R-HSA-8939902
P20618,R-HSA-8941858
P20618,R-HSA-8948751
P20618,R-HSA-8951664
P20618,R-HSA-9010553
P20618,R-HSA-9020702
P20618,R-HSA-9604323
P20618,R-HSA-9755511
P20618,R-HSA-9762114
P20618,R-HSA-9824272
P20618,R-HSA-983168
P20648,R-HSA-936837
P20674,R-HSA-5628897
P20674,R-HSA-611105
P20674,R-HSA-9707564
P20701,R-HSA-198933
P20701,R-HSA-202733
P20701,R-HSA-216083
P20701,R-HSA-6798695
P20701,R-HSA-8949275
P20711,R-HSA-209905
P20711,R-HSA-209931
P20813,R-HSA-211935
P20813,R-HSA-211945
P20813,R-HSA-211981
P20813,R-HSA-211999
P20815,R-HSA-211981
P20815,R-HSA-5423646
P20839,R-HSA-6798695
P20839,R-HSA-73817
P20839,R-HSA-9679191
P20839,R-HSA-9748787
P20851,R-HSA-977606
P21266,R-HSA-156590
P21281,R-HSA-1222556
P21281,R-HSA-77387
P21281,R-HSA-917977
P21281,R-HSA-9639288
P21281,R-HSA-983712
P21283,R-HSA-1222556
P21283,R-HSA-77387
P21283,R-HSA-917977
P21283,R-HSA-9639288
P21283,R-HSA-983712
P21397,R-HSA-141333
P21397,R-HSA-181430
P21397,R-HSA-379397
P21397,R-HSA-379398
P21397,R-HSA-379401
P21397,R-HSA-380612
P21397,R-HSA-5579012
P21397,R-HSA-6785807
P21453,R-HSA-419408
P21453,R-HSA-6785807
P21453,R-HSA-9679191
P21462,R-HSA-418594
P21462,R-HSA-444473
P21462,R-HSA-6783783
P21462,R-HSA-6798695
P21549,R-HSA-389661
P21549,R-HSA-9033241
P21554,R-HSA-373076
P21554,R-HSA-418594
P21589,R-HSA-196807
P21589,R-HSA-73621
P21589,R-HSA-74259
P21589,R-HSA-9660826
P21695,R-HSA-1483166
P21709,R-HSA-2682334
P21709,R-HSA-2892247
P21709,R-HSA-3928663
P21709,R-HSA-3928665
P21728,R-HSA-390651
P21728,R-HSA-418555
P21796,R-HSA-1268020
P21796,R-HSA-5205685
P21796,R-HSA-5689880
P21796,R-HSA-70268
P21796,R-HSA-8949215
P21802,R-HSA-2023837
P21802,R-HSA-2033519
P21802,R-HSA-5655253
P21802,R-HSA-8851708
P21802,R-HSA-8853333
P21817,R-HSA-2672351
P21817,R-HSA-5578775
P21917,R-HSA-390651
P21917,R-HSA-418594
P21918,R-HSA-390651
P21918,R-HSA-418555
P21964,R-HSA-156581
P21964,R-HSA-379397
P21964,R-HSA-379398
P21964,R-HSA-9679191
P22001,R-HSA-1296072
P22033,R-HSA-3359475
P22033,R-HSA-3359478
P22033,R-HSA-71032
P22033,R-HSA-9759218
P22102,R-HSA-73817
P22303,R-HSA-112311
P22303,R-HSA-1483191
P22303,R-HSA-422085
P22309,R-HSA-156588
P22309,R-HSA-189483
P22309,R-HSA-5579002
P22309,R-HSA-9749641
P22309,R-HSA-9753281
P22352,R-HSA-3299685
P22455,R-HSA-109704
P22455,R-HSA-1257604
P22455,R-HSA-1307965
P22455,R-HSA-1839128
P22455,R-HSA-190322
P22455,R-HSA-2219530
P22455,R-HSA-5654228
P22455,R-HSA-5654712
P22455,R-HSA-5654719
P22455,R-HSA-5654720
P22455,R-HSA-5654733
P22455,R-HSA-5655291
P22455,R-HSA-5673001
P22455,R-HSA-6811558
P22459,R-HSA-1296072
P22460,R-HSA-1296072
P22460,R-HSA-5576890
P22557,R-HSA-189451
P22570,R-HSA-196108
P22570,R-HSA-211976
P22570,R-HSA-2395516
P22570,R-HSA-5579026
P22607,R-HSA-1839130
P22607,R-HSA-2033515
P22607,R-HSA-5655332
P22607,R-HSA-8853334
P22626,R-HSA-72163
P22626,R-HSA-72203
P22626,R-HSA-8950505
P22694,R-HSA-111931
P22694,R-HSA-163358
P22694,R-HSA-163560
P22694,R-HSA-163615
P22694,R-HSA-164378
P22694,R-HSA-180024
P22694,R-HSA-381676
P22694,R-HSA-392517
P22694,R-HSA-422356
P22694,R-HSA-432040
P22694,R-HSA-4420097
P22694,R-HSA-442720
P22694,R-HSA-5610780
P22694,R-HSA-5610783
P22694,R-HSA-5610785
P22694,R-HSA-5610787
P22694,R-HSA-5621575
P22694,R-HSA-5687128
P22694,R-HSA-8853659
P22694,R-HSA-8963896
P22694,R-HSA-9010642
P22694,R-HSA-9634597
P22694,R-HSA-9634600
P22694,R-HSA-9660821
P22694,R-HSA-9664323
P22694,R-HSA-983231
P22748,R-HSA-1237044
P22748,R-HSA-1247673
P22748,R-HSA-1475029
P22792,R-HSA-977606
P22830,R-HSA-189451
P22888,R-HSA-375281
P22888,R-HSA-418555
P23141,R-HSA-2022377
P23141,R-HSA-211945
P23141,R-HSA-5578768
P23141,R-HSA-9749641
P23219,R-HSA-140180
P23219,R-HSA-2162123
P23246,R-HSA-8849468
P23246,R-HSA-9635465
P23258,R-HSA-2565942
P23258,R-HSA-380259
P23258,R-HSA-380270
P23258,R-HSA-380284
P23258,R-HSA-380320
P23258,R-HSA-5620912
P23258,R-HSA-8854518
P23297,R-HSA-1236974
P23297,R-HSA-166058
P23297,R-HSA-5602498
P23297,R-HSA-5603041
P23297,R-HSA-5686938
P23368,R-HSA-71403
P23378,R-HSA-6783984
P23381,R-HSA-379716
P23415,R-HSA-112314
P23458,R-HSA-1059683
P23458,R-HSA-110056
P23458,R-HSA-112411
P23458,R-HSA-1169408
P23458,R-HSA-1266695
P23458,R-HSA-449836
P23458,R-HSA-5673001
P23458,R-HSA-6783783
P23458,R-HSA-6785807
P23458,R-HSA-6788467
P23458,R-HSA-877300
P23458,R-HSA-877312
P23458,R-HSA-8854691
P23458,R-HSA-8983432
P23458,R-HSA-8984722
P23458,R-HSA-8985947
P23458,R-HSA-9020558
P23458,R-HSA-9020591
P23458,R-HSA-9020956
P23458,R-HSA-9020958
P23458,R-HSA-909733
P23458,R-HSA-912526
P23458,R-HSA-912694
P23458,R-HSA-9674555
P23458,R-HSA-9679191
P23458,R-HSA-9705462
P23458,R-HSA-9705671
P23458,R-HSA-9732724
P23526,R-HSA-156581
P23526,R-HSA-1614635
P23526,R-HSA-2408508
P23526,R-HSA-5578997
P23528,R-HSA-114608
P23528,R-HSA-2029482
P23528,R-HSA-3928662
P23528,R-HSA-399954
P23528,R-HSA-5627117
P23528,R-HSA-8950505
P23560,R-HSA-9022702
P23560,R-HSA-9024909
P23560,R-HSA-9026519
P23560,R-HSA-9026527
P23560,R-HSA-9028335
P23560,R-HSA-9028731
P23560,R-HSA-9032500
P23560,R-HSA-9032759
P23560,R-HSA-9032845
P23560,R-HSA-9768919
P23634,R-HSA-418359
P23634,R-HSA-5578775
P23634,R-HSA-936837
P23743,R-HSA-114508
P23786,R-HSA-1989781
P23786,R-HSA-200425
P23921,R-HSA-499943
P23975,R-HSA-442660
P23975,R-HSA-5619109
P24046,R-HSA-977443
P24311,R-HSA-5628897
P24311,R-HSA-611105
P24311,R-HSA-9707564
P24385,R-HSA-187577
P24385,R-HSA-1912408
P24385,R-HSA-3214858
P24385,R-HSA-6785807
P24385,R-HSA-69231
P24385,R-HSA-75815
P24385,R-HSA-8849470
P24385,R-HSA-8853884
P24385,R-HSA-8878166
P24385,R-HSA-8934593
P24385,R-HSA-8951430
P24385,R-HSA-8951936
P24385,R-HSA-9018519
P24385,R-HSA-9634638
P24385,R-HSA-9661069
P24385,R-HSA-9754119
P24462,R-HSA-211981
P24530,R-HSA-375276
P24530,R-HSA-416476
P24557,R-HSA-211979
P24557,R-HSA-2162123
P24557,R-HSA-5579032
P24752,R-HSA-70895
P24752,R-HSA-77108
P24752,R-HSA-77111
P24941,R-HSA-1538133
P24941,R-HSA-171319
P24941,R-HSA-176187
P24941,R-HSA-176408
P24941,R-HSA-187577
P24941,R-HSA-2559582
P24941,R-HSA-2559586
P24941,R-HSA-5693607
P24941,R-HSA-6804116
P24941,R-HSA-6804756
P24941,R-HSA-6804757
P24941,R-HSA-68911
P24941,R-HSA-68949
P24941,R-HSA-68962
P24941,R-HSA-69017
P24941,R-HSA-69200
P24941,R-HSA-69202
P24941,R-HSA-69231
P24941,R-HSA-69273
P24941,R-HSA-69563
P24941,R-HSA-69656
P24941,R-HSA-8849470
P24941,R-HSA-912446
P24941,R-HSA-9616222
P24941,R-HSA-9661069
P24941,R-HSA-983231
P25021,R-HSA-390650
P25021,R-HSA-418555
P25024,R-HSA-380108
P25024,R-HSA-418594
P25024,R-HSA-6798695
P25092,R-HSA-8935690
P25092,R-HSA-8942233
P25100,R-HSA-390696
P25100,R-HSA-416476
P25100,R-HSA-416482
P25101,R-HSA-375276
P25101,R-HSA-416476
P25103,R-HSA-380095
P25103,R-HSA-416476
P25103,R-HSA-8856825
P25103,R-HSA-8856828
P25105,R-HSA-373076
P25105,R-HSA-416476
P25105,R-HSA-6783783
P25105,R-HSA-6798695
P25105,R-HSA-877300
P25116,R-HSA-140875
P25116,R-HSA-375276
P25116,R-HSA-416476
P25116,R-HSA-456926
P25311,R-HSA-5223345
P25713,R-HSA-5661231
P25774,R-HSA-1236977
P25774,R-HSA-1474228
P25774,R-HSA-1679131
P25774,R-HSA-2022090
P25774,R-HSA-2132295
P25774,R-HSA-6798695
P25815,R-HSA-6798695
P25963,R-HSA-1169091
P25963,R-HSA-1810476
P25963,R-HSA-202424
P25963,R-HSA-209560
P25963,R-HSA-2871837
P25963,R-HSA-445989
P25963,R-HSA-4755510
P25963,R-HSA-5603029
P25963,R-HSA-5607764
P25963,R-HSA-5689880
P25963,R-HSA-9020702
P25963,R-HSA-933542
P25963,R-HSA-9692916
P26358,R-HSA-212300
P26358,R-HSA-427413
P26358,R-HSA-4655427
P26358,R-HSA-5334118
P26358,R-HSA-9710421
P26439,R-HSA-193048
P26439,R-HSA-193993
P26439,R-HSA-194002
P26440,R-HSA-70895
P27169,R-HSA-2142688
P27169,R-HSA-9754706
P27338,R-HSA-141333
P27361,R-HSA-110056
P27361,R-HSA-112409
P27361,R-HSA-1169408
P27361,R-HSA-1181150
P27361,R-HSA-1295596
P27361,R-HSA-1502540
P27361,R-HSA-170968
P27361,R-HSA-198753
P27361,R-HSA-202670
P27361,R-HSA-2029482
P27361,R-HSA-2173795
P27361,R-HSA-2173796
P27361,R-HSA-2559580
P27361,R-HSA-2559582
P27361,R-HSA-2559585
P27361,R-HSA-2871796
P27361,R-HSA-3371453
P27361,R-HSA-375165
P27361,R-HSA-444257
P27361,R-HSA-445144
P27361,R-HSA-450341
P27361,R-HSA-456926
P27361,R-HSA-5654726
P27361,R-HSA-5654727
P27361,R-HSA-5654732
P27361,R-HSA-5654733
P27361,R-HSA-5663213
P27361,R-HSA-5668599
P27361,R-HSA-5673001
P27361,R-HSA-5674135
P27361,R-HSA-5674499
P27361,R-HSA-5675221
P27361,R-HSA-6802946
P27361,R-HSA-6802948
P27361,R-HSA-6802952
P27361,R-HSA-6802955
P27361,R-HSA-6811558
P27361,R-HSA-73728
P27361,R-HSA-74749
P27361,R-HSA-877300
P27361,R-HSA-879415
P27361,R-HSA-881907
P27361,R-HSA-8939211
P27361,R-HSA-8940973
P27361,R-HSA-8943724
P27361,R-HSA-9627069
P27361,R-HSA-9634638
P27361,R-HSA-9635465
P27361,R-HSA-9649948
P27361,R-HSA-9652169
P27361,R-HSA-9656223
P27361,R-HSA-9664422
P27361,R-HSA-9725371
P27361,R-HSA-9732724
P27361,R-HSA-9768919
P27361,R-HSA-982772
P27448,R-HSA-5673000
P27448,R-HSA-5674135
P27448,R-HSA-5675221
P27448,R-HSA-6802946
P27448,R-HSA-6802948
P27448,R-HSA-6802952
P27448,R-HSA-6802955
P27448,R-HSA-9649948
P27448,R-HSA-9656223
P27449,R-HSA-1222556
P27449,R-HSA-6798695
P27449,R-HSA-77387
P27449,R-HSA-917977
P27449,R-HSA-9639288
P27449,R-HSA-983712
P27487,R-HSA-381771
P27487,R-HSA-400511
P27707,R-HSA-73614
P27707,R-HSA-74217
P27797,R-HSA-1236974
P27797,R-HSA-168316
P27797,R-HSA-3000480
P27797,R-HSA-3000484
P27797,R-HSA-381183
P27797,R-HSA-901042
P27797,R-HSA-983170
P27815,R-HSA-180024
P27815,R-HSA-418555
P27824,R-HSA-168316
P27824,R-HSA-2132295
P27824,R-HSA-8984722
P27824,R-HSA-901042
P27824,R-HSA-9020956
P27824,R-HSA-9683686
P27824,R-HSA-9694548
P27824,R-HSA-983170
P27986,R-HSA-109704
P27986,R-HSA-112399
P27986,R-HSA-114604
P27986,R-HSA-1236382
P27986,R-HSA-1250342
P27986,R-HSA-1257604
P27986,R-HSA-1266695
P27986,R-HSA-1433557
P27986,R-HSA-1660499
P27986,R-HSA-180292
P27986,R-HSA-1839117
P27986,R-HSA-186763
P27986,R-HSA-1963642
P27986,R-HSA-198203
P27986,R-HSA-201556
P27986,R-HSA-202424
P27986,R-HSA-2029485
P27986,R-HSA-210993
P27986,R-HSA-2219530
P27986,R-HSA-2424491
P27986,R-HSA-2730905
P27986,R-HSA-373753
P27986,R-HSA-388841
P27986,R-HSA-389357
P27986,R-HSA-416476
P27986,R-HSA-430116
P27986,R-HSA-4420097
P27986,R-HSA-512988
P27986,R-HSA-5637810
P27986,R-HSA-5654689
P27986,R-HSA-5654695
P27986,R-HSA-5654710
P27986,R-HSA-5654720
P27986,R-HSA-5655253
P27986,R-HSA-5655291
P27986,R-HSA-5655302
P27986,R-HSA-5655332
P27986,R-HSA-5673001
P27986,R-HSA-6785807
P27986,R-HSA-6811558
P27986,R-HSA-8851907
P27986,R-HSA-8853659
P27986,R-HSA-8980692
P27986,R-HSA-9009391
P27986,R-HSA-9013026
P27986,R-HSA-9013106
P27986,R-HSA-9013148
P27986,R-HSA-9013149
P27986,R-HSA-9013404
P27986,R-HSA-9013405
P27986,R-HSA-9013408
P27986,R-HSA-9013409
P27986,R-HSA-9013420
P27986,R-HSA-9013423
P27986,R-HSA-9013424
P27986,R-HSA-9027276
P27986,R-HSA-9028335
P27986,R-HSA-9035034
P27986,R-HSA-912526
P27986,R-HSA-912631
P27986,R-HSA-9603381
P27986,R-HSA-9607240
P27986,R-HSA-9664565
P27986,R-HSA-9665348
P27986,R-HSA-9670439
P27986,R-HSA-9673767
P27986,R-HSA-9673770
P27986,R-HSA-9680350
P27986,R-HSA-9696264
P27986,R-HSA-9696270
P27986,R-HSA-9696273
P27986,R-HSA-9703465
P27986,R-HSA-9703648
P27986,R-HSA-9725370
P27986,R-HSA-983695
P28062,R-HSA-1169091
P28062,R-HSA-1234176
P28062,R-HSA-1236974
P28062,R-HSA-1236978
P28062,R-HSA-174084
P28062,R-HSA-174113
P28062,R-HSA-174154
P28062,R-HSA-174178
P28062,R-HSA-174184
P28062,R-HSA-180534
P28062,R-HSA-180585
P28062,R-HSA-187577
P28062,R-HSA-195253
P28062,R-HSA-202424
P28062,R-HSA-211733
P28062,R-HSA-2467813
P28062,R-HSA-2871837
P28062,R-HSA-349425
P28062,R-HSA-350562
P28062,R-HSA-382556
P28062,R-HSA-450408
P28062,R-HSA-4608870
P28062,R-HSA-4641257
P28062,R-HSA-4641258
P28062,R-HSA-5358346
P28062,R-HSA-5362768
P28062,R-HSA-5607761
P28062,R-HSA-5607764
P28062,R-HSA-5610780
P28062,R-HSA-5610783
P28062,R-HSA-5610785
P28062,R-HSA-5632684
P28062,R-HSA-5658442
P28062,R-HSA-5668541
P28062,R-HSA-5676590
P28062,R-HSA-5678895
P28062,R-HSA-5687128
P28062,R-HSA-5689603
P28062,R-HSA-5689880
P28062,R-HSA-68867
P28062,R-HSA-68949
P28062,R-HSA-69017
P28062,R-HSA-69481
P28062,R-HSA-69601
P28062,R-HSA-75815
P28062,R-HSA-8852276
P28062,R-HSA-8854050
P28062,R-HSA-8939236
P28062,R-HSA-8939902
P28062,R-HSA-8941858
P28062,R-HSA-8948751
P28062,R-HSA-8951664
P28062,R-HSA-9010553
P28062,R-HSA-9020702
P28062,R-HSA-909733
P28062,R-HSA-9604323
P28062,R-HSA-9755511
P28062,R-HSA-9762114
P28062,R-HSA-9824272
P28062,R-HSA-983168
P28065,R-HSA-1169091
P28065,R-HSA-1234176
P28065,R-HSA-1236974
P28065,R-HSA-1236978
P28065,R-HSA-174084
P28065,R-HSA-174113
P28065,R-HSA-174154
P28065,R-HSA-174178
P28065,R-HSA-174184
P28065,R-HSA-180534
P28065,R-HSA-180585
P28065,R-HSA-187577
P28065,R-HSA-195253
P28065,R-HSA-202424
P28065,R-HSA-211733
P28065,R-HSA-2467813
P28065,R-HSA-2871837
P28065,R-HSA-349425
P28065,R-HSA-350562
P28065,R-HSA-382556
P28065,R-HSA-450408
P28065,R-HSA-4608870
P28065,R-HSA-4641257
P28065,R-HSA-4641258
P28065,R-HSA-5358346
P28065,R-HSA-5362768
P28065,R-HSA-5607761
P28065,R-HSA-5607764
P28065,R-HSA-5610780
P28065,R-HSA-5610783
P28065,R-HSA-5610785
P28065,R-HSA-5632684
P28065,R-HSA-5658442
P28065,R-HSA-5668541
P28065,R-HSA-5676590
P28065,R-HSA-5678895
P28065,R-HSA-5687128
P28065,R-HSA-5689603
P28065,R-HSA-5689880
P28065,R-HSA-68867
P28065,R-HSA-68949
P28065,R-HSA-69017
P28065,R-HSA-69481
P28065,R-HSA-69601
P28065,R-HSA-75815
P28065,R-HSA-8852276
P28065,R-HSA-8854050
P28065,R-HSA-8939236
P28065,R-HSA-8939902
P28065,R-HSA-8941858
P28065,R-HSA-8948751
P28065,R-HSA-8951664
P28065,R-HSA-9010553
P28065,R-HSA-9020702
P28065,R-HSA-9604323
P28065,R-HSA-9755511
P28065,R-HSA-9762114
P28065,R-HSA-9824272
P28065,R-HSA-983168
P28074,R-HSA-1169091
P28074,R-HSA-1234176
P28074,R-HSA-1236974
P28074,R-HSA-1236978
P28074,R-HSA-174084
P28074,R-HSA-174113
P28074,R-HSA-174154
P28074,R-HSA-174178
P28074,R-HSA-174184
P28074,R-HSA-180534
P28074,R-HSA-180585
P28074,R-HSA-187577
P28074,R-HSA-195253
P28074,R-HSA-202424
P28074,R-HSA-211733
P28074,R-HSA-2467813
P28074,R-HSA-2871837
P28074,R-HSA-349425
P28074,R-HSA-350562
P28074,R-HSA-382556
P28074,R-HSA-450408
P28074,R-HSA-4608870
P28074,R-HSA-4641257
P28074,R-HSA-4641258
P28074,R-HSA-5358346
P28074,R-HSA-5362768
P28074,R-HSA-5607761
P28074,R-HSA-5607764
P28074,R-HSA-5610780
P28074,R-HSA-5610783
P28074,R-HSA-5610785
P28074,R-HSA-5632684
P28074,R-HSA-5658442
P28074,R-HSA-5668541
P28074,R-HSA-5676590
P28074,R-HSA-5678895
P28074,R-HSA-5687128
P28074,R-HSA-5689603
P28074,R-HSA-5689880
P28074,R-HSA-68867
P28074,R-HSA-68949
P28074,R-HSA-69017
P28074,R-HSA-69481
P28074,R-HSA-69601
P28074,R-HSA-75815
P28074,R-HSA-8852276
P28074,R-HSA-8854050
P28074,R-HSA-8939236
P28074,R-HSA-8939902
P28074,R-HSA-8941858
P28074,R-HSA-8948751
P28074,R-HSA-8951664
P28074,R-HSA-9010553
P28074,R-HSA-9020702
P28074,R-HSA-9604323
P28074,R-HSA-9755511
P28074,R-HSA-9762114
P28074,R-HSA-9824272
P28074,R-HSA-983168
P28161,R-HSA-156590
P28221,R-HSA-390666
P28221,R-HSA-418594
P28222,R-HSA-390666
P28222,R-HSA-418594
P28223,R-HSA-390666
P28223,R-HSA-416476
P28329,R-HSA-1483191
P28329,R-HSA-264642
P28331,R-HSA-611105
P28331,R-HSA-6799198
P28335,R-HSA-390666
P28335,R-HSA-416476
P28472,R-HSA-1236394
P28472,R-HSA-977443
P28482,R-HSA-111995
P28482,R-HSA-112409
P28482,R-HSA-112411
P28482,R-HSA-1181150
P28482,R-HSA-1295596
P28482,R-HSA-1502540
P28482,R-HSA-162658
P28482,R-HSA-170968
P28482,R-HSA-198753
P28482,R-HSA-202670
P28482,R-HSA-2029482
P28482,R-HSA-2173795
P28482,R-HSA-2173796
P28482,R-HSA-2559580
P28482,R-HSA-2559582
