uniprot,disease_mesh
P29966,MESH:D008175
Q05195,MESH:D017449
Q13257,MESH:D006528
Q13257,MESH:D000077277
Q13257,MESH:D011085
Q15797,MESH:D019970
Q15797,MESH:D013375
Q15796,MESH:D008106
Q15796,MESH:D019465
Q15796,MESH:C566858
Q15796,MESH:D020257
Q15796,MESH:C535662
Q15796,MESH:D006521
P84022,MESH:D001171
P84022,MESH:D014517
P84022,MESH:D003424
P84022,MESH:D020257
P84022,MESH:D008103
P84022,MESH:D010003
P84022,MESH:D001014
P84022,MESH:D019465
P84022,MESH:D007889
P84022,MESH:D015207
P84022,MESH:D014594
P84022,MESH:D055947
P84022,MESH:D008104
P84022,MESH:D019970
P84022,MESH:D015179
P84022,MESH:D000784
Q13485,MESH:D010190
Q13485,MESH:D003072
Q13485,MESH:D008106
Q13485,MESH:D059327
Q13485,MESH:D018270
Q13485,MESH:D015179
Q13485,MESH:D019465
Q13485,MESH:C537702
Q13485,MESH:C537620
Q13485,MESH:D018281
Q13485,MESH:C563412
Q13485,MESH:C562730
Q13485,MESH:D008109
Q13485,MESH:D003638
Q13485,MESH:D013274
Q13485,MESH:D009135
Q99717,MESH:D019970
Q99717,MESH:D013375
O43541,MESH:D003398
O43541,MESH:D000082882
O43541,OMIM:614823
O15105,MESH:D015179
O15105,MESH:D001281
O15198,MESH:D065627
O15198,MESH:D015179
O75444,MESH:C563390
O75444,MESH:D015179
O75444,MESH:D002780
O75444,MESH:C565703
O15525,MESH:D002780
P20916,MESH:D010300
P20916,OMIM:616680
P20916,MESH:D020961
P43355,MESH:D006528
P43355,MESH:D008545
P43357,MESH:D006528
P43360,MESH:D006528
P43362,MESH:D001749
P20794,OMIM:614181
P21145,MESH:D001943
P21145,MESH:D002294
P21145,MESH:D006258
Q9NTJ4,MESH:D001943
O00754,MESH:D005922
O00754,MESH:D008363
O00462,MESH:D044905
P21397,MESH:D006816
P21397,MESH:D001523
P21397,MESH:D001321
P21397,MESH:D011297
P21397,MESH:D007022
P21397,MESH:D010300
P21397,MESH:D000987
P21397,MESH:D004715
P21397,MESH:D038901
P21397,MESH:D003072
P21397,MESH:D010673
P21397,MESH:D058625
P21397,MESH:D048070
P21397,MESH:D006501
P21397,MESH:D009135
P21397,MESH:C563156
P27338,MESH:D058225
P27338,MESH:D010673
P27338,MESH:D000749
P27338,MESH:D003110
P27338,MESH:D004715
P27338,MESH:D010300
P27338,MESH:D006816
P27338,MESH:D007022
P27338,MESH:D006501
P27338,MESH:D012559
P27338,MESH:D001321
P27338,MESH:D000544
P11137,MESH:D000022
P11137,MESH:D020961
P11137,MESH:D001171
P11137,MESH:D010300
P27816,MESH:D015430
Q96JE9,MESH:D006948
P10636,MESH:D008569
P10636,MESH:D020734
P10636,MESH:D020774
P10636,MESH:D019636
P10636,MESH:D013163
P10636,MESH:D006528
P10636,MESH:D013494
P10636,MESH:D012131
P10636,MESH:D001008
P10636,MESH:D015207
P10636,OMIM:168600
P10636,MESH:D011595
P10636,MESH:D009202
P10636,MESH:D003704
P10636,MESH:C537240
P10636,MESH:D057180
P10636,MESH:D015431
P10636,MESH:D001281
P10636,MESH:D010300
P10636,MESH:D024801
P10636,MESH:D007859
P10636,MESH:D015430
P10636,MESH:D000544
P10636,MESH:D004195
P10636,MESH:D003072
Q9P0L2,MESH:D001321
Q9P0L2,MESH:D013274
P56192,OMIM:616280
P56192,OMIM:615486
Q00266,MESH:D003924
Q00266,MESH:D006528
Q00266,MESH:D003711
Q00266,MESH:D001927
Q00266,MESH:D056486
Q00266,MESH:C564683
Q00266,MESH:D005234
Q00266,MESH:D000592
Q00266,MESH:D006965
O15232,MESH:C563869
O15232,MESH:C535505
O15232,MESH:D010003
P61244,MESH:D010673
P61244,MESH:D009396
P56270,MESH:D015658
Q9UIS9,MESH:D011471
P11226,MESH:D007239
P11226,MESH:D047928
P11226,MESH:D010523
P11226,MESH:D015658
P11226,MESH:D001724
P11226,MESH:C563602
P11226,MESH:D016640
Q9NR56,MESH:C537243
P02686,MESH:D009471
P02686,MESH:D004681
P02686,MESH:D002561
P02686,MESH:D003711
P02686,MESH:D007249
Q01726,MESH:D006930
Q01726,MESH:D014820
Q01726,MESH:D002280
Q01726,MESH:C537730
Q01726,OMIM:613099
Q01726,MESH:D008545
Q01718,MESH:D011471
Q01718,MESH:D006973
Q01718,MESH:C565974
P41968,OMIM:602025
P32245,MESH:D006946
P32245,MESH:D009767
P32245,MESH:D001835
P32245,MESH:D006963
P32245,MESH:D007333
P32245,MESH:D009765
P43121,MESH:D010534
P43121,MESH:D000086002
P23508,MESH:D011125
P23508,MESH:D015179
P23508,MESH:D012004
P23508,MESH:D001321
P23508,MESH:D008607
Q9GZX3,MESH:C537834
Q07820,MESH:D008175
Q07820,MESH:D012509
Q07820,MESH:D016410
Q07820,MESH:D001471
Q07820,MESH:D009101
Q07820,MESH:D007896
P49736,OMIM:616968
P49736,MESH:D006528
P33991,OMIM:609981
Q14566,MESH:C562601
P15529,MESH:D008457
P15529,MESH:D065766
P15529,MESH:D064129
Q9UBS3,MESH:D002779
Q9UBS3,MESH:D056486
P40925,MESH:D012128
P40925,MESH:D056486
P40925,MESH:D008106
P40925,MESH:D006973
P40926,OMIM:617339
P40926,MESH:D008325
P40926,MESH:D000077216
P40926,MESH:D015674
P40926,MESH:D002277
P21741,MESH:D008569
P21741,MESH:D001008
P21741,MESH:D005910
P21741,MESH:D003928
P21741,MESH:D000086002
Q00987,MESH:D020083
Q00987,MESH:D002471
Q00987,MESH:D001943
Q00987,MESH:D008545
Q00987,MESH:D013274
Q00987,MESH:D015658
Q00987,MESH:D011230
Q00987,MESH:D002289
Q00987,MESH:D007248
Q00987,MESH:D011471
O15151,MESH:D011009
O15151,MESH:D005909
O15151,MESH:D001943
P48163,MESH:D009765
P48163,MESH:D056486
P48163,MESH:D006528
P48163,MESH:D015430
P51608,MESH:D011596
P51608,MESH:C566878
P51608,MESH:D015518
P51608,MESH:D001008
P51608,MESH:D002658
P51608,MESH:D065886
P51608,MESH:D002659
P51608,MESH:D001321
P51608,MESH:D004827
P51608,MESH:D011658
P51608,MESH:D009123
P51608,MESH:D009207
P51608,MESH:D019465
P51608,MESH:D004195
P51608,MESH:D008607
P51608,MESH:D007859
P51608,MESH:D006528
P51608,MESH:C566875
P51608,MESH:D012640
P51608,MESH:D012131
P51608,MESH:D019970
P51608,MESH:C537723
Q02078,MESH:C564258
Q06413,MESH:D019956
Q06413,MESH:D000067877
Q06413,OMIM:613443
Q06413,MESH:D008607
Q06413,MESH:D013226
Q06413,MESH:D065886
Q06413,MESH:D004827
Q06413,MESH:D001321
Q14814,MESH:D020326
O15553,MESH:D017497
O15553,MESH:D015535
O15553,MESH:D017511
O15553,MESH:C565021
O15553,MESH:D010505
O15553,MESH:D000152
O00470,MESH:D001943
O00470,MESH:D007319
O00470,MESH:D012148
O14770,MESH:C563414
Q13233,OMIM:613762
Q13233,MESH:D001943
Q13233,MESH:D011471
Q99759,MESH:D004938
Q9Y6R4,MESH:D016889
Q9Y6R4,MESH:D009396
Q99683,MESH:D010300
Q99683,MESH:D003920
Q99683,MESH:D009202
Q99683,MESH:D003921
Q99683,MESH:D056486
Q99683,MESH:D008545
P61006,MESH:D001172
O00255,MESH:D018761
O00255,MESH:D003969
O00255,MESH:D018358
O00255,MESH:D018268
O00255,MESH:D007340
O00255,MESH:D015408
O00255,MESH:D010190
O00255,MESH:D005935
P50221,MESH:C536888
P50221,MESH:D017449
P50222,MESH:D008106
P50222,MESH:D017202
Q16819,MESH:D003110
Q5EB52,MESH:D015430
P08581,MESH:D009361
P08581,MESH:D004938
P08581,MESH:D005909
P08581,MESH:D012559
P08581,MESH:D006521
P08581,MESH:D004195
P08581,MESH:D008545
P08581,MESH:D000230
P08581,MESH:D012516
P08581,MESH:D015470
P08581,MESH:D015228
P08581,OMIM:616705
P08581,MESH:D010051
P08581,MESH:D011471
P08581,MESH:D003072
P08581,MESH:C563276
P08581,MESH:D002292
P08581,MESH:D000086002
P08581,MESH:D009362
P08581,MESH:D012852
P08581,MESH:D005234
P08581,MESH:D013274
P08581,MESH:D063646
P08581,MESH:D002277
P08581,MESH:D002294
P08581,MESH:D006529
P08581,MESH:D008207
P08581,MESH:D001321
P08581,MESH:D006528
P08581,MESH:D008175
P08581,MESH:D008114
P08581,MESH:D009447
P08581,MESH:D001254
P08581,MESH:C566858
P08581,MESH:D002289
P55001,MESH:D010048
P55083,MESH:D008106
Q08431,MESH:D008114
Q08431,MESH:D001943
Q08431,MESH:D003921
P08582,MESH:D008545
Q10469,MESH:D000022
Q10469,MESH:C535752
Q09328,MESH:D004769
Q09328,MESH:D008106
P21583,MESH:D009373
P21583,OMIM:145250
P21583,MESH:D009298
P21583,MESH:D008325
P21583,OMIM:616697
P21583,MESH:D021441
P21583,MESH:D002277
P21583,MESH:D013736
P21583,MESH:D015674
P21583,MESH:D017202
P16455,MESH:D001932
P16455,MESH:D009062
P16455,MESH:D011230
P16455,MESH:D005910
P16455,MESH:D007938
P16455,MESH:D000077277
P16455,MESH:D012008
P16455,MESH:D008106
P16455,MESH:D048629
P16455,MESH:D005909
P16455,MESH:D000077195
P08493,MESH:D000022
P08493,MESH:D015674
P08493,MESH:D061205
P08493,MESH:D008106
P08493,MESH:D014511
P08493,MESH:D008325
P08493,MESH:C536167
P08493,MESH:D002277
P08493,MESH:D000082882
P08493,MESH:D014648
P10620,MESH:D019636
P33076,MESH:D001172
P33076,MESH:D000224
P33076,MESH:C535650
P33076,MESH:C537079
P14209,MESH:D018211
Q29980,MESH:D019595
O15344,MESH:C567932
P14174,MESH:D001008
P14174,MESH:C565798
P14174,MESH:D000086002
P14174,MESH:D003866
P14174,MESH:D002277
P14174,MESH:D000067877
P14174,MESH:D007249
P14174,MESH:D011471
P14174,MESH:D015674
P14174,MESH:D001321
P14174,MESH:D001943
P14174,MESH:D001172
P14174,MESH:D013262
P14174,MESH:D008569
P14174,MESH:D008325
P14174,MESH:D007627
Q07325,MESH:D006967
Q07325,MESH:D000086002
Q07325,MESH:D008106
Q07325,MESH:D016893
Q07325,MESH:D002446
Q07325,MESH:D000506
Q07325,MESH:D008105
Q07325,MESH:D004715
Q07325,MESH:D018856
Q07325,MESH:D011014
Q07325,MESH:D008114
Q07325,MESH:D009364
Q07325,MESH:D001943
P30301,OMIM:615274
P30301,MESH:D002386
Q99797,OMIM:617228
O75030,MESH:D002471
O75030,MESH:D010859
O75030,MESH:C562393
O75030,OMIM:614456
O75030,MESH:C536464
O75030,MESH:D002292
O75030,MESH:D016115
O75030,MESH:C536919
O75030,MESH:C536463
O75030,MESH:D003638
O75030,OMIM:617306
O75030,MESH:D008545
P54252,MESH:D009410
P54252,MESH:D017827
P46013,MESH:D000230
P46013,MESH:C566858
P46013,MESH:D010523
P46013,MESH:D006521
P46013,MESH:D008106
P46013,MESH:D018450
P46013,MESH:D010051
P46013,MESH:D015179
P46013,MESH:D001943
P46013,MESH:D018248
P46013,MESH:D006528
P46013,MESH:D003110
P46013,MESH:D011565
P46013,MESH:D018211
P58340,MESH:D013274
P40692,MESH:C536928
P40692,MESH:D015179
P40692,MESH:D055653
P40692,MESH:D009362
P40692,MESH:D003123
P40692,MESH:D011471
P40692,MESH:D010051
P40692,MESH:D055847
P40692,MESH:D008223
P40692,MESH:D003110
P80192,MESH:D008545
P12872,MESH:D004342
Q03164,MESH:D007948
Q03164,OMIM:605130
Q03164,MESH:D055752
Q03164,MESH:D015470
Q03164,MESH:C535673
Q03164,MESH:D007951
Q03164,MESH:D001749
Q03164,MESH:D002295
Q03164,MESH:D007945
Q03164,MESH:D000230
Q03164,MESH:D007938
Q03164,MESH:D013274
Q03164,MESH:D054198
Q03164,MESH:D065886
Q03164,MESH:D011471
Q03164,MESH:D015479
Q03164,MESH:D006528
Q03164,MESH:D002869
Q03111,MESH:D009396
P08235,MESH:D006333
P08235,MESH:D002311
P08235,MESH:D004715
P08235,MESH:D018487
P08235,MESH:D011546
P08235,MESH:D009203
P08235,MESH:C565359
Q7Z4N2,MESH:C536122
P08473,MESH:D056587
P08473,OMIM:617017
P08473,MESH:D020754
P08473,MESH:D003929
P08473,MESH:D008106
P08473,MESH:D051437
P08473,MESH:D055370
P08473,MESH:D011471
P08473,MESH:D001943
P03956,MESH:D000783
P03956,MESH:D009361
P03956,MESH:D016108
P03956,MESH:D015179
P03956,MESH:D002289
P03956,MESH:D009362
P03956,MESH:D050197
P03956,MESH:D065626
P03956,MESH:D008175
P03956,MESH:D001249
P03956,MESH:D009914
P03956,MESH:D029424
P03956,MESH:D001943
P08253,MESH:D008106
P08253,MESH:D016773
P08253,MESH:D001019
P08253,MESH:D001851
P08253,MESH:D011656
P08253,MESH:D008382
P08253,MESH:D008336
P08253,MESH:D001749
P08253,MESH:D008114
P08253,MESH:D017545
P08253,MESH:D012516
P08253,MESH:D008103
P08253,MESH:D010190
P08253,MESH:D009203
P08253,MESH:D001172
P08253,MESH:D003929
P08253,MESH:D006528
P08253,MESH:D002114
P08253,MESH:D001018
P08253,MESH:D008439
P08253,MESH:D015430
P08253,MESH:D002544
P08253,MESH:D001859
P08253,MESH:D018450
P08253,MESH:D008325
P08253,MESH:D019465
P08253,MESH:D058426
P08253,MESH:D011658
P08253,MESH:D006973
P08253,MESH:C536051
P08253,MESH:D001847
P08253,MESH:D005909
P08253,MESH:D001943
P08253,MESH:D008104
P08253,MESH:D002543
P08253,MESH:D015179
P08253,MESH:D003921
P08253,MESH:D001651
P08253,MESH:D000077274
P08253,MESH:D008181
P08253,MESH:D010020
P08253,MESH:D056486
P08253,MESH:D009669
P08253,MESH:D009303
P08253,MESH:D007249
P08253,MESH:D009914
P08253,MESH:D009362
P08253,MESH:C563236
P08253,MESH:D009361
P08253,MESH:D005317
P08254,MESH:D014397
P08254,MESH:D002543
P08254,MESH:D001254
P08254,MESH:D009361
P08254,MESH:D003327
P08254,MESH:D001169
P08254,MESH:D003324
P08254,MESH:D006930
P08254,MESH:D010523
P08254,MESH:D001943
P08254,MESH:D002446
P08254,MESH:D023903
P09237,MESH:D003110
P09237,MESH:D014517
P09237,MESH:D012008
P09237,MESH:D000022
P09237,MESH:D014397
P09237,MESH:D013274
P22894,MESH:D008171
P22894,MESH:D014397
P22894,MESH:D014947
P22894,MESH:D003877
P14780,MESH:D007249
P14780,MESH:D008106
P14780,MESH:D017544
P14780,MESH:D005909
P14780,MESH:D012878
P14780,MESH:C535705
P14780,MESH:D002294
P14780,MESH:D008325
P14780,MESH:D001749
P14780,MESH:D013276
P14780,MESH:D008181
P14780,MESH:D056486
P14780,MESH:D002545
P14780,MESH:D013345
P14780,MESH:D006973
P14780,MESH:D054058
P14780,MESH:D001254
P14780,MESH:D009765
P14780,MESH:D002289
P14780,MESH:D002471
P14780,MESH:D001651
P14780,MESH:D006528
P14780,MESH:D000070642
P14780,MESH:D012164
P14780,MESH:D004195
P14780,MESH:D001859
P14780,MESH:D013375
P14780,MESH:D011656
P14780,MESH:D058426
P14780,MESH:D008382
P14780,MESH:D029424
P14780,MESH:D008107
P14780,MESH:D020244
P14780,MESH:D002544
P14780,MESH:D003093
P14780,MESH:D002114
P14780,MESH:D018805
P14780,MESH:D001943
P14780,MESH:D009021
P14780,MESH:C567771
P14780,MESH:D006965
P14780,MESH:D009203
P14780,MESH:D009362
P14780,MESH:D003921
P14780,MESH:D009914
P14780,MESH:D001930
P14780,MESH:D001018
P14780,MESH:D009361
P14780,MESH:D003110
P14780,MESH:D003929
P14780,MESH:D010518
P14780,MESH:D001014
P14780,MESH:D002543
P14780,MESH:D001019
P14780,MESH:D060050
P14780,MESH:D011471
P14780,MESH:D015427
P14780,MESH:D001249
P14780,MESH:D007855
P14780,MESH:D017545
P14780,MESH:D047928
P14780,MESH:D011658
P14780,MESH:D009102
P14780,MESH:D010190
P09238,MESH:D001249
P09238,MESH:D001172
P09238,MESH:D009362
P09238,MESH:D013274
P09238,MESH:D003877
P09238,MESH:D008175
P24347,MESH:D000022
P24347,MESH:D002289
P39900,MESH:D011656
P39900,MESH:D002446
P39900,MESH:D020521
P39900,MESH:D003110
P39900,MESH:D000022
P39900,MESH:D015430
P39900,MESH:D001172
P45452,MESH:D011471
P45452,MESH:D019465
P45452,MESH:C537353
P45452,MESH:C566574
P50281,MESH:D002471
P50281,MESH:D001943
P50281,MESH:C536709
P50281,MESH:D006528
P50281,MESH:D017544
P50281,MESH:C537243
P50281,MESH:D029424
P50281,MESH:D000230
P50281,MESH:D004938
P50281,MESH:D008113
P50281,MESH:D009361
P51511,MESH:D000022
P51511,MESH:D008106
Q99542,MESH:C566924
Q99542,MESH:D000022
Q02252,MESH:D017202
Q02252,MESH:D009765
Q02252,MESH:D000592
Q02252,MESH:C566402
Q10571,MESH:D015470
Q10571,MESH:C537443
Q99583,MESH:D054221
Q99583,MESH:D002972
Q99583,MESH:D019465
Q13875,MESH:D000690
Q13875,MESH:D013494
Q9NZB8,MESH:C535811
O96007,MESH:C565373
O96033,MESH:C565373
Q16653,MESH:D010243
Q16653,MESH:D003711
Q16653,MESH:D009290
Q16653,MESH:D004681
P34949,MESH:C535740
P40238,MESH:D013922
P40238,MESH:D009196
P40238,MESH:D055728
P40238,MESH:D008527
P40238,MESH:C535982
P05164,MESH:D003092
P05164,MESH:D003093
P05164,MESH:D001172
P05164,MESH:D007249
P05164,MESH:D011471
P05164,MESH:D014947
P05164,MESH:D002318
P05164,MESH:D010195
P05164,MESH:D007674
P05164,MESH:D014581
P05164,MESH:D001749
P05164,MESH:D008171
P05164,MESH:D000860
P05164,MESH:D003865
P05164,MESH:D001169
P05164,MESH:D009784
P05164,MESH:D012771
P05164,MESH:D001927
P05164,MESH:D014257
P05164,MESH:D006528
P05164,MESH:D002545
P05164,MESH:D008104
P05164,MESH:D003921
P05164,MESH:D015427
P05164,MESH:D001930
P05164,MESH:D003875
P05164,MESH:D058186
P05164,MESH:D011230
P05164,MESH:D000070642
P05164,MESH:D008175
P05164,MESH:C562864
P05164,MESH:D007642
P05164,MESH:D002056
P05164,MESH:D001651
P05164,MESH:D000544
Q00013,MESH:D000230
Q00013,MESH:D008175
P25325,MESH:D008545
P39210,MESH:D011507
P39210,MESH:D015834
P39210,MESH:D010859
P39210,MESH:C538344
P39210,MESH:D005923
P39210,MESH:D028361
P25189,MESH:D002607
P25189,MESH:D015417
P25189,MESH:D006930
P25189,MESH:D009410
P25189,MESH:C535417
P25189,MESH:C564333
P25189,MESH:C535416
P22897,MESH:D009765
P22897,MESH:D017449
P22897,MESH:D007333
P22897,MESH:D006946
P49959,MESH:C565779
P33527,MESH:D006973
P33527,MESH:D006331
P33527,MESH:D056486
P33527,MESH:D018450
P33527,MESH:D010523
P33527,MESH:D000077195
P33527,MESH:D015179
P33527,MESH:D064420
P33527,MESH:D001943
O43795,MESH:D015430
O43795,MESH:D006529
P43246,MESH:C537261
P43246,MESH:D015179
P43246,MESH:D010051
P43246,MESH:D003123
P43246,MESH:D055653
P20585,MESH:D053842
P20585,MESH:D011125
P20585,MESH:D000077192
P20585,MESH:D016889
P20585,MESH:D011471
O43196,MESH:D006528
O43196,OMIM:617442
P08118,MESH:C567456
P08118,MESH:D011471
P26038,MESH:D010003
P26038,MESH:D008106
P26038,MESH:D001171
P26038,MESH:D017202
P26038,OMIM:300988
P21757,MESH:D001471
P21757,MESH:D011471
P21757,MESH:D007676
Q9UJ68,MESH:D019966
P26927,MESH:D015209
P26927,MESH:D003093
P26927,MESH:D056486
P26927,MESH:D001943
P26927,MESH:D009362
P26927,MESH:D003424
Q04912,MESH:D012516
Q04912,MESH:D056486
Q04912,MESH:D000077274
P28360,MESH:C563843
P28360,MESH:D019465
P28360,MESH:D013274
P28360,MESH:D002972
P28360,MESH:D000848
P28360,MESH:D054877
P28360,MESH:C536736
P28360,MESH:D014071
P28360,MESH:C580334
P35548,MESH:D019465
P35548,MESH:D052776
P35548,MESH:C566825
P35548,MESH:C566826
P35548,MESH:C565753
P04731,MESH:D008207
P04731,MESH:D006528
P04731,MESH:D001749
P04731,MESH:D008106
P04731,MESH:D020261
P04731,MESH:D002294
P04731,MESH:D009062
P04731,MESH:D006521
P04732,MESH:D006528
P04733,MESH:D006528
P13640,MESH:D004938
P02795,MESH:D011471
P02795,MESH:D008106
P02795,MESH:D001749
P02795,MESH:D051436
P02795,MESH:D012128
P02795,MESH:D006528
P02795,MESH:D009361
P02795,MESH:D003920
P02795,MESH:D019048
P02795,MESH:D013274
P02795,MESH:D020022
P25713,MESH:D009361
P25713,MESH:D001749
P25713,MESH:D012640
P25713,MESH:D002289
P25713,MESH:D012128
P25713,MESH:D001943
Q13126,MESH:D011471
Q13126,MESH:C536169
Q13126,MESH:D009506
Q13126,MESH:D008545
P00846,MESH:C537396
P00846,MESH:D029242
P00846,MESH:D006984
P00846,MESH:D018149
P00846,MESH:D003920
P00846,MESH:C536035
P00395,MESH:D017241
P00395,MESH:D002277
P00395,MESH:D009202
P00395,MESH:D008325
P00395,MESH:C565637
P00395,MESH:D015674
P00403,MESH:D017241
P00403,MESH:D003921
P00403,MESH:D009447
P00414,MESH:D017241
P00414,MESH:D029242
P00414,MESH:D004833
P00156,MESH:D017241
P00156,MESH:D029242
Q14872,MESH:D001321
P11586,MESH:D009436
P11586,MESH:D000037
P11586,MESH:C536409
P42898,MESH:D002318
P42898,MESH:D010300
P42898,MESH:D009422
P42898,MESH:D064420
P42898,MESH:D009503
P42898,MESH:D056486
P42898,MESH:D011471
P42898,MESH:C536409
P42898,MESH:D003025
P42898,MESH:D056784
P42898,MESH:D009436
P42898,MESH:D017566
P42898,MESH:D006330
P42898,MESH:D015179
P42898,MESH:D002971
P42898,MESH:C537357
P42898,MESH:D003110
P42898,MESH:D002583
P42898,MESH:D013118
P42898,MESH:D006967
P42898,MESH:D009336
P42898,MESH:D003875
P42898,MESH:D000740
P42898,MESH:D000505
P42898,MESH:D007247
P42898,MESH:D009362
P42898,MESH:D023903
P42898,MESH:D018290
P42898,MESH:D052016
P42898,MESH:D054198
P42898,MESH:D006086
P42898,MESH:D012851
P42898,MESH:D008107
P42898,MESH:D007674
P42898,MESH:D002545
P42898,MESH:D001943
P42898,MESH:D001321
P42898,MESH:D003925
P42898,MESH:D008591
P42898,MESH:D003327
P42898,MESH:D003424
P42898,MESH:D007970
P42898,MESH:D007248
P42898,MESH:D013921
P42898,MESH:D013971
P42898,MESH:D020521
P42898,MESH:D013274
P42898,MESH:D019851
P42898,MESH:D015451
P42898,MESH:D006402
P42898,MESH:D000544
P42898,MESH:D044342
P42898,MESH:D019767
P42898,MESH:D003866
P42898,MESH:D016889
P42898,MESH:D012559
P42898,MESH:D011655
P42898,MESH:D003639
P42898,MESH:D005767
P42898,MESH:D016135
P42898,MESH:D058186
P42898,MESH:D008228
P42898,MESH:D053842
P42898,MESH:D025861
P42898,MESH:D012871
P42898,MESH:D001714
P42898,MESH:D008224
P42898,MESH:D001172
P42898,MESH:D008175
P42898,MESH:D014652
P42898,MESH:D004314
P42898,MESH:D008223
P42898,MESH:D001749
P42898,MESH:D020246
P42898,MESH:D020261
P42898,MESH:D020138
Q13496,MESH:D020914
P03886,MESH:D003921
P03886,MESH:D029242
P03886,MESH:D017241
P03891,MESH:D029242
P03905,MESH:D029242
P03905,MESH:D012559
P03905,MESH:D015418
P03901,MESH:D029242
P03915,MESH:D017241
P03915,MESH:D029242
P03923,MESH:D004198
P03923,MESH:D015418
P03923,MESH:D029242
P03923,MESH:D017241
O00160,MESH:D008106
P48039,MESH:D000067877
P48039,MESH:D012164
P49286,MESH:D000067877
P49286,MESH:D003924
P49286,MESH:D011085
P55157,MESH:D000012
P55157,MESH:D005234
P55157,OMIM:605552
Q99707,MESH:C565394
Q99707,MESH:D001943
Q99707,MESH:D006402
Q99707,MESH:D008224
Q99707,MESH:C536409
Q99707,MESH:D044342
Q99707,MESH:D002972
Q99707,MESH:D056784
Q99707,MESH:D007248
Q99707,MESH:D005767
Q99707,MESH:D008223
Q99707,MESH:D002971
Q99707,MESH:D064420
Q9UBK8,MESH:D000236
Q9UBK8,MESH:D020138
Q9UBK8,MESH:D015179
Q9UBK8,MESH:D064420
Q9UBK8,MESH:D009422
Q9UBK8,MESH:C565510
Q9UBK8,MESH:C536409
Q9UBK8,MESH:D006712
Q9UBK8,MESH:D007248
Q9UBK8,MESH:D054198
P15941,MESH:D013274
P15941,MESH:D010534
P15941,MESH:D011230
P15941,MESH:D009101
P15941,MESH:C536137
P15941,MESH:D000086002
P15941,MESH:D008654
Q99102,MESH:D000022
Q99102,MESH:D011471
Q99102,MESH:D002292
Q6W4X9,MESH:D013274
Q8TAX7,MESH:D001249
O94972,MESH:D005357
O94972,MESH:D050336
O94972,MESH:D019465
O94972,MESH:D006529
O15146,MESH:C563829
O15146,MESH:D009157
O15146,MESH:C536647
P22033,MESH:D008661
P22033,MESH:C537358
P22033,MESH:C565390
P22033,MESH:D009765
Q9UIF7,MESH:D013274
Q9UIF7,MESH:D011125
Q9UIF7,MESH:D003110
Q9UIF7,MESH:C563924
P53602,OMIM:614714
Q03426,MESH:D054078
Q03426,MESH:D018771
Q03426,MESH:D006528
Q03426,MESH:D005076
Q03426,MESH:D005334
Q03426,MESH:D007249
Q03426,MESH:C536339
P20591,MESH:D005199
P20591,MESH:D013274
P20591,MESH:D007251
P20591,MESH:D017202
P20591,MESH:D015470
P20592,MESH:D007251
P20592,MESH:D008545
P50539,MESH:D007674
P50539,MESH:D011471
P10242,MESH:D001249
P10242,MESH:D003528
P10242,MESH:D005910
P10242,MESH:D054218
P10243,MESH:D011085
P10243,MESH:D003528
P10243,MESH:D005910
Q00872,OMIM:614335
Q00872,OMIM:614915
P10244,MESH:D006528
Q14896,MESH:D006332
Q14896,MESH:D009202
Q14896,OMIM:615396
Q14896,MESH:D002312
Q14896,MESH:D016757
Q14896,MESH:C566169
Q14896,MESH:D004195
Q14896,MESH:D024741
P01106,MESH:D002312
P01106,MESH:D002289
P01106,MESH:D002051
P01106,MESH:D009447
P01106,MESH:D015470
P01106,MESH:D010190
P01106,MESH:D008527
P01106,MESH:D009369
P01106,MESH:D016403
P01106,MESH:D009362
P01106,MESH:D010051
P01106,MESH:D009190
P01106,MESH:D044584
P01106,MESH:D006394
P01106,MESH:D004195
P01106,MESH:D018450
P01106,MESH:D002583
P01106,MESH:D008106
P01106,MESH:D008175
P01106,MESH:D002294
P01106,MESH:D017599
P01106,MESH:D016891
P01106,MESH:D002277
P01106,MESH:D001749
P01106,MESH:D002972
P01106,MESH:D011471
P01106,MESH:D017379
P01106,MESH:D019457
P01106,MESH:D003110
P01106,MESH:D012516
P01106,MESH:D015179
P01106,MESH:D013274
P01106,MESH:D005909
P01106,MESH:D016889
P01106,MESH:D002971
P01106,MESH:D000230
P01106,MESH:D006528
P01106,MESH:D008113
P01106,MESH:D008114
P01106,MESH:D015266
P01106,MESH:D000077192
P01106,MESH:D002471
P12524,MESH:D011471
P12524,MESH:D008527
P04198,MESH:D054218
P04198,MESH:D003528
P04198,MESH:D008527
P04198,MESH:D006965
P04198,MESH:D009447
P04198,MESH:D009336
P04198,MESH:D009396
P04198,MESH:C537734
P04198,MESH:D002471
P04198,MESH:D002869
P04198,MESH:D002280
Q99836,MESH:D002471
Q99836,MESH:C567379
Q99836,MESH:D008224
Q99836,MESH:D045169
Q99836,MESH:D009361
Q99836,MESH:D004802
Q99836,MESH:D006973
Q99836,MESH:D007249
Q99836,MESH:D011014
Q99836,MESH:D016403
Q99836,MESH:D001651
Q99836,MESH:D011657
Q99836,MESH:D008258
Q99836,MESH:D015427
O75293,MESH:D012871
O75293,MESH:D020261
Q9UKX2,MESH:C565311
P11055,MESH:C566739
P11055,MESH:C535483
P13533,MESH:D054144
P13533,MESH:D006330
