drugbank,disease_mesh
DB00252,MESH:D018908
DB00252,MESH:D006228
DB00252,MESH:D001851
DB00252,MESH:D006521
DB00252,MESH:D006628
DB00252,MESH:D006333
DB00252,MESH:D007119
DB00252,MESH:D011225
DB00252,MESH:D049188
DB00252,MESH:D009101
DB00252,MESH:D009422
DB00252,MESH:D009395
DB00252,MESH:D012640
DB00252,MESH:D006429
DB00252,MESH:D001768
DB00252,MESH:D007037
DB00252,MESH:D013132
DB00252,MESH:D011596
DB00252,MESH:D048550
DB00252,MESH:D006330
DB00252,MESH:D001714
DB00252,MESH:D011559
DB00252,MESH:D015835
DB00252,MESH:D009421
DB00252,MESH:D003711
DB00252,MESH:D009264
DB00252,MESH:D004461
DB00252,MESH:D001651
DB00252,MESH:D012713
DB00252,MESH:D019310
DB00252,MESH:D012021
DB00252,MESH:D011693
DB00252,MESH:D006474
DB00252,MESH:D009325
DB00252,MESH:D002524
DB00252,MESH:D006323
DB00252,MESH:D015746
DB00252,MESH:D006968
DB00252,MESH:D007232
DB00252,MESH:D011595
DB00252,MESH:D001763
DB00252,MESH:D001480
DB00252,MESH:D004342
DB00252,MESH:D009220
DB00252,MESH:D001145
DB00252,MESH:D011507
DB00252,MESH:D006505
DB00252,MESH:D012010
DB00252,MESH:D058186
DB00252,MESH:D004487
DB00252,MESH:D001264
DB00252,MESH:D056829
DB00252,MESH:D012206
DB00252,MESH:D011605
DB00252,MESH:D001746
DB00252,MESH:D016135
DB00252,MESH:D006258
DB00252,MESH:D019214
DB00252,MESH:D000370
DB00252,MESH:D013163
DB00252,MESH:D054537
DB00252,MESH:D056486
DB00252,MESH:D000014
DB00252,MESH:D051437
DB00252,MESH:D055665
DB00252,MESH:D013064
DB00252,MESH:D011250
DB00252,MESH:D006554
DB14151,MESH:D017114
DB14151,MESH:D006505
DB14151,MESH:D002779
DB14151,MESH:D012640
DB14151,MESH:D010760
DB00981,MESH:D002385
DB00981,MESH:D007247
DB00981,MESH:D011596
DB00981,MESH:D004831
DB00981,MESH:D008325
DB00981,MESH:D000647
DB00981,MESH:D001919
DB00981,MESH:D006973
DB00981,MESH:D001281
DB00981,MESH:D011041
DB00981,MESH:D015878
DB00981,MESH:D018923
DB00981,MESH:D002375
DB00981,MESH:D007035
DB00981,MESH:D007022
DB00981,MESH:D054537
DB00981,MESH:D019957
DB00981,MESH:D020250
DB00981,MESH:D003866
DB00981,MESH:D004195
DB00981,MESH:D002545
DB00981,MESH:D019964
DB00981,MESH:D001049
DB00981,MESH:D004660
DB00981,MESH:D014839
DB00981,MESH:D012798
DB00981,MESH:D053608
DB00981,MESH:D006323
DB00981,MESH:D012640
DB00981,MESH:D014202
DB00981,MESH:D009207
DB00981,MESH:D013226
DB00981,MESH:D013610
DB00981,MESH:D009325
DB00981,MESH:D015877
DB00981,MESH:D005207
DB00981,MESH:D003072
DB00981,MESH:D064420
DB00981,MESH:D001145
DB01022,MESH:D004485
DB01022,MESH:D012594
DB01022,MESH:D061205
DB01022,MESH:D006973
DB01022,MESH:D003875
DB01022,MESH:D002114
DB01085,MESH:D003711
DB01085,MESH:D000138
DB01085,MESH:D019954
DB01085,MESH:D004195
DB01085,MESH:D015877
DB01085,MESH:D009069
DB01085,MESH:D004244
DB01085,MESH:D019636
DB01085,MESH:D020258
DB01085,MESH:D013035
DB01085,MESH:D009207
DB01085,MESH:D001764
DB01085,MESH:D001919
DB01085,MESH:D004830
DB01085,MESH:D001929
DB01085,MESH:D006261
DB01085,MESH:D028361
DB01085,MESH:D053609
DB01085,MESH:D006940
DB01085,MESH:D005221
DB01085,MESH:D006212
DB01085,MESH:D007249
DB01085,MESH:D007859
DB01085,MESH:D004827
DB01085,MESH:D001925
DB01085,MESH:D008569
DB01085,MESH:D010146
DB01085,MESH:D009336
DB01085,MESH:D009410
DB01085,MESH:D001480
DB01085,MESH:D001523
DB01085,MESH:D013226
DB01085,MESH:D014786
DB01085,MESH:D004833
DB01085,MESH:D005911
DB01085,MESH:D012798
DB01085,MESH:D003072
DB01085,MESH:D004828
DB01085,MESH:D012598
DB01085,MESH:D011605
DB01085,MESH:D015814
DB01085,MESH:D054537
DB01085,MESH:D004832
DB01085,MESH:D005334
DB01085,MESH:D014549
DB01085,MESH:D015431
DB01085,MESH:D006948
DB01085,MESH:D001930
DB01085,MESH:D003704
DB01085,MESH:D002375
DB01085,MESH:D009421
DB01085,MESH:D001308
DB01085,MESH:D009325
DB01085,MESH:D002544
DB01085,MESH:D009389
DB01085,MESH:D006973
DB01085,MESH:D007022
DB01085,MESH:D014202
DB01085,MESH:D003221
DB01085,MESH:D012640
DB01085,MESH:D003229
DB01085,MESH:D002545
DB01085,MESH:D003693
DB01085,MESH:D007035
DB00826,MESH:D009336
DB00826,MESH:D007674
DB01100,MESH:D014202
DB01100,MESH:D004421
DB01100,MESH:D001010
DB01100,MESH:D001480
DB01100,MESH:D000230
DB01100,MESH:D018476
DB01100,MESH:D001919
DB01100,MESH:D001764
DB01100,MESH:D006966
DB01100,MESH:D020734
DB01100,MESH:D004830
DB01100,MESH:D004775
DB01100,MESH:D003866
DB01100,MESH:D019966
DB01100,MESH:D008133
DB01100,MESH:D012640
DB01100,MESH:D012798
DB01100,MESH:D004409
DB01100,MESH:D002375
DB01100,MESH:D009459
DB01100,MESH:D007172
DB01100,MESH:D008325
DB01100,MESH:D016171
DB01100,MESH:D016757
DB01100,MESH:D011141
DB00960,MESH:D014202
DB00960,MESH:D011249
DB00960,MESH:D016491
DB00960,MESH:D006977
DB00960,MESH:D007022
DB00960,MESH:D012893
DB00960,MESH:D001919
DB00960,MESH:D009120
DB00960,MESH:D011618
DB00960,MESH:D018879
DB00960,MESH:D002375
DB00960,MESH:D013610
DB00960,MESH:D002389
DB00960,MESH:D001145
DB00960,MESH:D006973
DB00960,MESH:D020920
DB00960,MESH:D015814
DB00960,MESH:D006333
DB00960,MESH:D006212
DB00960,MESH:D001714
DB00319,MESH:D007674
DB00319,MESH:D014581
DB00319,MESH:D005334
DB00319,MESH:D000743
DB00319,MESH:D034381
DB00319,MESH:D014570
DB00319,MESH:D007970
DB00319,MESH:D003221
DB00319,MESH:D004211
DB00319,MESH:D012640
DB00319,MESH:D004802
DB00319,MESH:D020246
DB00319,MESH:D000740
DB00319,MESH:D009395
DB00319,MESH:D002779
DB00319,MESH:D013262
DB00319,MESH:D006212
DB00319,MESH:D003875
DB00319,MESH:D002761
DB00319,MESH:D000744
DB00319,MESH:D005076
DB00319,MESH:D056486
DB00319,MESH:D058186
DB09350,MESH:D014591
DB09350,MESH:D064793
DB09350,MESH:D013959
DB09350,MESH:D011041
DB09350,MESH:D009336
DB09350,MESH:D014766
DB09350,MESH:D011297
DB09350,MESH:D049188
DB09350,MESH:D014202
DB09350,MESH:D000782
DB09350,MESH:D001284
DB09350,MESH:D006529
DB09350,MESH:D008114
DB09350,MESH:D006984
DB09350,MESH:D002471
DB09350,MESH:D056486
DB09350,MESH:D000236
DB09350,MESH:D006965
DB09350,MESH:D001848
DB09350,MESH:D008113
DB09350,MESH:D000239
DB09350,MESH:D018248
DB09350,MESH:D007154
DB09350,MESH:D009374
DB09350,MESH:D019465
DB09350,MESH:D003876
DB09350,MESH:D011230
DB09350,MESH:D008107
DB00236,MESH:D007970
DB00236,MESH:D012817
DB00236,MESH:D000741
DB09210,MESH:D007022
DB09210,MESH:D012893
DB09210,MESH:D001919
DB09210,MESH:D002375
DB00670,MESH:D008569
DB00670,MESH:D001919
DB12492,MESH:D007022
DB00554,MESH:D013923
DB00554,MESH:D010146
DB00554,MESH:D011693
DB00554,MESH:D009395
DB00554,MESH:D003221
DB00554,MESH:D012871
DB00554,MESH:D058186
DB00554,MESH:D002780
DB00554,MESH:D009402
DB00554,MESH:D001259
DB00554,MESH:D019559
DB00554,MESH:D001002
DB00554,MESH:D013262
DB00554,MESH:D056486
DB00554,MESH:D016104
DB00554,MESH:D004342
DB00554,MESH:D051437
DB00554,MESH:D053099
DB00554,MESH:D000743
DB00554,MESH:D000014
DB00554,MESH:D005317
DB00554,MESH:D013276
DB00554,MESH:D010195
DB00554,MESH:D000741
DB00554,MESH:D002779
DB00554,MESH:D014202
DB00554,MESH:D017114
DB00554,MESH:D000799
DB00554,MESH:D003873
DB00554,MESH:D005756
DB00554,MESH:D034381
DB00554,MESH:D009404
DB00554,MESH:D013272
DB00554,MESH:D009139
DB00554,MESH:D010198
DB00554,MESH:D005921
DB00554,MESH:D000744
DB00554,MESH:D005767
DB00554,MESH:D009393
DB00554,MESH:D014581
DB00554,MESH:D006471
DB00554,MESH:D003875
DB00554,MESH:D011507
DB00554,MESH:D010523
DB00554,MESH:D010437
DB00554,MESH:D008582
DB00554,MESH:D006947
DB00554,MESH:D008107
DB00554,MESH:D041781
DB01604,MESH:C536778
DB06153,MESH:D016464
DB06153,MESH:D008064
DB06153,MESH:D007174
DB06153,MESH:D012640
DB06153,MESH:D007511
DB01179,MESH:D010523
DB01179,MESH:D012678
DB00781,MESH:D004342
DB00781,MESH:D006996
DB00781,MESH:D006030
DB00781,MESH:D009395
DB00781,MESH:D007008
DB00781,MESH:D015431
DB00781,MESH:D058186
DB00781,MESH:D006319
DB00781,MESH:D005119
DB00781,MESH:D003638
DB00781,MESH:D005076
DB00781,MESH:D004485
DB00781,MESH:D009846
DB00781,MESH:D064420
DB00781,MESH:D013746
DB00781,MESH:D003877
DB00781,MESH:D004802
DB01324,MESH:D013375
DB01324,MESH:D006970
DB01324,MESH:D003865
DB01324,MESH:D004244
DB01324,MESH:D007172
DB01324,MESH:D004415
DB01324,MESH:D003248
DB01324,MESH:D018487
DB01324,MESH:D006212
DB01324,MESH:D007319
DB01324,MESH:D007008
DB01324,MESH:D001986
DB01324,MESH:D005076
DB01324,MESH:D006073
DB14500,MESH:D016171
DB14500,MESH:D002318
DB14500,MESH:D010243
DB14500,MESH:D014693
DB14500,MESH:D007022
DB14500,MESH:D006261
DB14500,MESH:C566627
DB14500,MESH:D020521
DB14500,MESH:D013035
DB14500,MESH:D006976
DB14500,MESH:D001919
DB14500,MESH:D024821
DB14500,MESH:D009369
DB14500,MESH:D008133
DB14500,MESH:D010149
DB14500,MESH:D001145
DB14500,MESH:D017180
DB14500,MESH:D051437
DB14500,MESH:D009135
DB14500,MESH:D009203
DB14500,MESH:D003327
DB14500,MESH:D006947
DB01345,MESH:D016171
DB01345,MESH:D002318
DB01345,MESH:D010243
DB01345,MESH:D014693
DB01345,MESH:D007022
DB01345,MESH:D006261
DB01345,MESH:C566627
DB01345,MESH:D020521
DB01345,MESH:D013035
DB01345,MESH:D006976
DB01345,MESH:D001919
DB01345,MESH:D024821
DB01345,MESH:D009369
DB01345,MESH:D008133
DB01345,MESH:D010149
DB01345,MESH:D001145
DB01345,MESH:D017180
DB01345,MESH:D051437
DB01345,MESH:D009135
DB01345,MESH:D009203
DB01345,MESH:D003327
DB01345,MESH:D006947
DB00761,MESH:D013276
DB00761,MESH:D007022
DB00761,MESH:D013035
DB00761,MESH:D006947
DB00761,MESH:D003221
DB00761,MESH:D008569
DB00761,MESH:D000138
DB00761,MESH:D010146
DB00761,MESH:D006973
DB00761,MESH:D005221
DB00761,MESH:D014549
DB00761,MESH:D004487
DB00761,MESH:D004890
DB00761,MESH:D053609
DB06715,MESH:D006042
DB06715,MESH:D009374
DB06715,MESH:D013964
DB06715,MESH:D013733
DB01297,MESH:D003875
DB01297,MESH:D007383
DB01297,MESH:D015352
DB01297,MESH:D007022
DB01297,MESH:D001919
DB01297,MESH:D009404
DB01297,MESH:D006327
DB01297,MESH:D006333
DB01297,MESH:D018366
DB01588,MESH:D062787
DB01058,MESH:D002493
DB01058,MESH:D013610
DB01058,MESH:D003551
DB01058,MESH:D005756
DB01058,MESH:D012871
DB01058,MESH:D014839
DB01058,MESH:D010146
DB01058,MESH:D015746
DB01058,MESH:D012640
DB01058,MESH:D002318
DB01058,MESH:D056486
DB01058,MESH:D002544
DB01058,MESH:D009325
DB01058,MESH:D001523
DB01058,MESH:D064420
DB01058,MESH:D003967
DB01058,MESH:D009422
DB01058,MESH:D009135
DB01058,MESH:D006261
DB01058,MESH:D010292
DB00457,MESH:D007431
DB00457,MESH:D001763
DB00457,MESH:D001247
DB00457,MESH:D001919
DB00457,MESH:D014549
DB00457,MESH:D002385
DB00457,MESH:D004213
DB00457,MESH:D014693
DB00457,MESH:D002637
DB00457,MESH:D002318
DB00457,MESH:D005242
DB00457,MESH:D007022
DB00457,MESH:D000647
DB00457,MESH:D007024
DB00457,MESH:D003875
DB00457,MESH:D009325
DB00457,MESH:D007035
DB00457,MESH:D004487
DB00457,MESH:D017180
DB00457,MESH:D011317
DB00457,MESH:D014550
DB00457,MESH:D013575
DB00457,MESH:D009207
DB00457,MESH:D005221
DB00457,MESH:D000787
DB00457,MESH:D006261
DB00457,MESH:D004244
DB00457,MESH:D014474
DB00457,MESH:D013610
DB00860,MESH:D001259
DB00860,MESH:D004487
DB00860,MESH:D009798
DB00860,MESH:D004211
DB00860,MESH:D013117
DB00860,MESH:D011141
DB00860,MESH:D004719
DB00860,MESH:D050171
DB00860,MESH:D051359
DB00860,MESH:D009203
DB00860,MESH:D009202
DB00860,MESH:D001851
DB00860,MESH:D018248
DB00860,MESH:D006528
DB00860,MESH:D011507
DB00860,MESH:D003865
DB00860,MESH:D002312
DB00860,MESH:D005902
DB00860,MESH:D000230
DB00860,MESH:D006973
DB00860,MESH:D010264
DB00860,MESH:D003920
DB00860,MESH:D007008
DB00860,MESH:D013708
DB00860,MESH:D000856
DB00860,MESH:D018908
DB00860,MESH:D006463
DB00860,MESH:D009771
DB00860,MESH:D015430
DB00860,MESH:D004417
DB00860,MESH:D008113
DB00860,MESH:D053609
DB00860,MESH:D006505
DB00860,MESH:D006937
DB00860,MESH:D064420
DB00860,MESH:D003967
DB00860,MESH:D056486
DB00860,MESH:D013375
DB00860,MESH:D010024
DB00860,MESH:D011605
DB00860,MESH:D000744
DB00860,MESH:D065626
DB00860,MESH:D002389
DB00860,MESH:D008944
DB00860,MESH:D002779
DB00860,MESH:D007037
DB00860,MESH:D002180
DB00860,MESH:D011559
DB00860,MESH:D017246
DB00860,MESH:D001201
DB00860,MESH:D002295
DB00860,MESH:D014839
DB00860,MESH:D005334
DB00860,MESH:D005234
DB00860,MESH:D005067
DB00860,MESH:D006212
DB00860,MESH:D006417
DB00860,MESH:D008581
DB00860,MESH:D017114
DB00860,MESH:D006943
DB00860,MESH:D001714
DB00860,MESH:D010243
DB00860,MESH:D006471
DB00860,MESH:D010211
DB00860,MESH:D012422
DB00860,MESH:D013616
DB00860,MESH:D017180
DB00860,MESH:D009765
DB00860,MESH:D009135
DB00860,MESH:D005076
DB00860,MESH:D001523
DB00860,MESH:D002653
DB00860,MESH:D015228
DB00860,MESH:D006974
DB00860,MESH:D006529
DB00860,MESH:D010020
DB00860,MESH:D012507
DB00860,MESH:D011655
DB00860,MESH:D011618
DB00860,MESH:D005767
DB00860,MESH:D000743
DB00860,MESH:D020388
DB00860,MESH:D009503
DB00860,MESH:D003329
DB00860,MESH:D008068
DB00860,MESH:D007738
DB00860,MESH:D005921
DB00860,MESH:D007249
DB00860,MESH:D018487
DB00860,MESH:D013981
DB00860,MESH:D016055
DB00860,MESH:D001100
DB00860,MESH:D000309
DB00860,MESH:D000740
DB00860,MESH:D009133
DB00860,MESH:D003480
DB00860,MESH:D006261
DB00860,MESH:D007674
DB00860,MESH:D008114
DB00860,MESH:D017093
DB00860,MESH:D051437
DB00860,MESH:D013118
DB00860,MESH:D011644
DB00860,MESH:D014549
DB00860,MESH:D007970
DB00860,MESH:D006331
DB00860,MESH:D000787
DB00860,MESH:D056648
DB00860,MESH:D058186
DB00860,MESH:D001749
DB00860,MESH:D003324
DB00860,MESH:D007680
DB00860,MESH:D003866
DB00860,MESH:D007565
DB00860,MESH:D018805
DB00860,MESH:D007319
DB00860,MESH:D015140
DB00860,MESH:C540770
DB00860,MESH:D007333
DB00860,MESH:D003556
DB00860,MESH:D057049
DB00860,MESH:D016919
DB00635,MESH:D007177
DB00635,MESH:D003072
DB00635,MESH:D016403
DB00635,MESH:D001922
DB00635,MESH:D007022
DB00635,MESH:D006973
DB00635,MESH:D001259
DB00635,MESH:D011183
DB00635,MESH:D007021
DB00635,MESH:D008581
DB00635,MESH:D001523
DB00635,MESH:D001480
DB00635,MESH:D002471
DB00635,MESH:D009765
DB00635,MESH:D007674
DB00635,MESH:D003288
DB00635,MESH:D015430
DB00635,MESH:D001228
DB00635,MESH:D009120
DB00635,MESH:D009133
DB00635,MESH:D005891
DB00635,MESH:D018908
DB00635,MESH:D008231
DB00635,MESH:D011030
DB00635,MESH:D020246
DB00635,MESH:D045823
DB00635,MESH:D020767
DB00635,MESH:D001749
DB00635,MESH:D009798
DB00635,MESH:D033461
DB00635,MESH:D006947
DB00635,MESH:D016889
DB00635,MESH:D004417
DB00635,MESH:D006417
DB00635,MESH:D009135
DB00635,MESH:D008599
DB00635,MESH:D027601
DB00635,MESH:D056486
DB00635,MESH:D007592
DB00635,MESH:D014883
DB00635,MESH:D017495
DB00635,MESH:D010146
DB00635,MESH:D006983
DB00635,MESH:D006332
DB00635,MESH:D004938
DB00635,MESH:D018438
DB00635,MESH:D008708
DB00635,MESH:D006261
DB00635,MESH:D006331
DB00635,MESH:D014786
DB00635,MESH:D011297
DB00635,MESH:D005767
DB00635,MESH:D010243
DB00635,MESH:D007511
DB00635,MESH:D010523
DB00635,MESH:D000740
DB00635,MESH:D002277
DB00635,MESH:D003128
DB00635,MESH:D019066
DB00635,MESH:D000341
DB00635,MESH:D006073
DB00635,MESH:D006130
DB00635,MESH:D014839
DB00635,MESH:D000855
DB00635,MESH:D011014
DB00635,MESH:D006970
DB00635,MESH:D008258
DB00635,MESH:D003711
DB00635,MESH:D010024
DB00635,MESH:D006968
DB00635,MESH:D000140
DB00635,MESH:D016893
DB00635,MESH:D018450
DB00635,MESH:D008569
DB00635,MESH:D019694
DB00635,MESH:D034381
DB00635,MESH:D006342
DB00635,MESH:D009325
DB00635,MESH:D009336
DB00635,MESH:D003693
DB00635,MESH:D006402
DB00635,MESH:D003324
DB00635,MESH:D009617
DB00635,MESH:D002386
DB00635,MESH:D010292
DB00635,MESH:D006943
DB00635,MESH:D007662
DB00635,MESH:D000309
DB00635,MESH:D006212
DB00635,MESH:D000193
DB00635,MESH:D019226
DB00635,MESH:D001714
DB00635,MESH:D007319
DB00635,MESH:D002653
DB00635,MESH:D005902
DB00635,MESH:D003645
DB00635,MESH:D007239
DB00635,MESH:D009202
DB00635,MESH:D064420
DB00635,MESH:D053609
DB00635,MESH:D000230
DB00635,MESH:D058186
DB00635,MESH:D002295
DB00635,MESH:D019966
DB00635,MESH:D013923
DB00635,MESH:D009395
DB00635,MESH:D011655
DB00635,MESH:D001008
DB00635,MESH:D014202
DB00635,MESH:D009503
DB00635,MESH:D007003
DB00635,MESH:D009771
DB00635,MESH:D012004
DB00635,MESH:D004213
DB00635,MESH:D004830
DB00635,MESH:D013959
DB00635,MESH:D050197
DB00635,MESH:D009203
DB00635,MESH:D003556
DB00635,MESH:D002561
DB00635,MESH:D056784
DB00635,MESH:D000505
DB00635,MESH:D015228
DB00635,MESH:D010020
DB00635,MESH:D005221
DB00635,MESH:D002114
DB00635,MESH:D003920
DB00635,MESH:D001847
DB00635,MESH:D023341
DB00635,MESH:D002769
DB00635,MESH:D009422
DB00635,MESH:D011559
DB00635,MESH:D008101
DB00635,MESH:D005334
DB00635,MESH:D013163
DB00635,MESH:D003967
DB00635,MESH:D007970
DB00635,MESH:D010195
DB00635,MESH:D011605
DB00635,MESH:D006529
DB00635,MESH:D014123
DB00635,MESH:D014012
DB00635,MESH:D013921
DB00635,MESH:D005076
DB00635,MESH:D006470
DB00635,MESH:D020314
DB00635,MESH:D053099
DB00635,MESH:D006937
DB00635,MESH:D004487
DB00635,MESH:D003480
DB00635,MESH:D008060
DB00635,MESH:D011507
DB00635,MESH:D001019
DB00635,MESH:D009468
DB00635,MESH:D051437
DB00635,MESH:D011693
DB00635,MESH:D005234
DB00635,MESH:D009461
DB00635,MESH:D017093
DB00635,MESH:D002494
DB00635,MESH:D006934
DB00635,MESH:D006509
DB00635,MESH:D018805
DB00635,MESH:D013927
DB00635,MESH:D011529
DB00635,MESH:D003704
DB00635,MESH:D000741
DB00635,MESH:D018771
DB00635,MESH:D006504
DB00635,MESH:D013280
DB00635,MESH:D008107
DB00635,MESH:D012871
DB00635,MESH:D006932
DB00635,MESH:D012614
DB00635,MESH:D001201
DB00635,MESH:D007890
DB00635,MESH:D003866
DB00635,MESH:D012170
DB00635,MESH:D013375
DB00635,MESH:D012640
DB00635,MESH:D058226
DB00635,MESH:D002389
DB14646,MESH:D007177
DB14646,MESH:D003072
DB14646,MESH:D016403
DB14646,MESH:D001922
DB14646,MESH:D007022
DB14646,MESH:D006973
DB14646,MESH:D001259
DB14646,MESH:D011183
DB14646,MESH:D007021
DB14646,MESH:D008581
DB14646,MESH:D001523
DB14646,MESH:D001480
DB14646,MESH:D002471
DB14646,MESH:D009765
DB14646,MESH:D007674
DB14646,MESH:D003288
DB14646,MESH:D015430
DB14646,MESH:D001228
DB14646,MESH:D009120
DB14646,MESH:D009133
DB14646,MESH:D005891
DB14646,MESH:D018908
DB14646,MESH:D008231
DB14646,MESH:D011030
DB14646,MESH:D020246
DB14646,MESH:D045823
DB14646,MESH:D020767
DB14646,MESH:D001749
DB14646,MESH:D009798
DB14646,MESH:D033461
DB14646,MESH:D006947
DB14646,MESH:D016889
DB14646,MESH:D004417
DB14646,MESH:D006417
DB14646,MESH:D009135
DB14646,MESH:D008599
DB14646,MESH:D027601
DB14646,MESH:D056486
DB14646,MESH:D007592
DB14646,MESH:D014883
DB14646,MESH:D017495
DB14646,MESH:D010146
DB14646,MESH:D006983
DB14646,MESH:D006332
DB14646,MESH:D004938
DB14646,MESH:D018438
DB14646,MESH:D008708
DB14646,MESH:D006261
DB14646,MESH:D006331
DB14646,MESH:D014786
DB14646,MESH:D011297
DB14646,MESH:D005767
DB14646,MESH:D010243
DB14646,MESH:D007511
DB14646,MESH:D010523
DB14646,MESH:D000740
DB14646,MESH:D002277
DB14646,MESH:D003128
DB14646,MESH:D019066
DB14646,MESH:D000341
DB14646,MESH:D006073
DB14646,MESH:D006130
DB14646,MESH:D014839
DB14646,MESH:D000855
DB14646,MESH:D011014
DB14646,MESH:D006970
DB14646,MESH:D008258
DB14646,MESH:D003711
DB14646,MESH:D010024
DB14646,MESH:D006968
DB14646,MESH:D000140
DB14646,MESH:D016893
DB14646,MESH:D018450
DB14646,MESH:D008569
DB14646,MESH:D019694
DB14646,MESH:D034381
DB14646,MESH:D006342
DB14646,MESH:D009325
DB14646,MESH:D009336
DB14646,MESH:D003693
DB14646,MESH:D006402
DB14646,MESH:D003324
DB14646,MESH:D009617
DB14646,MESH:D002386
DB14646,MESH:D010292
DB14646,MESH:D006943
DB14646,MESH:D007662
DB14646,MESH:D000309
DB14646,MESH:D006212
DB14646,MESH:D000193
DB14646,MESH:D019226
DB14646,MESH:D001714
DB14646,MESH:D007319
DB14646,MESH:D002653
DB14646,MESH:D005902
DB14646,MESH:D003645
DB14646,MESH:D007239
DB14646,MESH:D009202
DB14646,MESH:D064420
DB14646,MESH:D053609
DB14646,MESH:D000230
DB14646,MESH:D058186
DB14646,MESH:D002295
DB14646,MESH:D019966
DB14646,MESH:D013923
DB14646,MESH:D009395
DB14646,MESH:D011655
DB14646,MESH:D001008
DB14646,MESH:D014202
DB14646,MESH:D009503
DB14646,MESH:D007003
DB14646,MESH:D009771
DB14646,MESH:D012004
DB14646,MESH:D004213
DB14646,MESH:D004830
DB14646,MESH:D013959
DB14646,MESH:D050197
DB14646,MESH:D009203
DB14646,MESH:D003556
DB14646,MESH:D002561
DB14646,MESH:D056784
DB14646,MESH:D000505
DB14646,MESH:D015228
DB14646,MESH:D010020
DB14646,MESH:D005221
DB14646,MESH:D002114
DB14646,MESH:D003920
DB14646,MESH:D001847
DB14646,MESH:D023341
DB14646,MESH:D002769
DB14646,MESH:D009422
DB14646,MESH:D011559
DB14646,MESH:D008101
DB14646,MESH:D005334
DB14646,MESH:D013163
DB14646,MESH:D003967
DB14646,MESH:D007970
DB14646,MESH:D010195
DB14646,MESH:D011605
DB14646,MESH:D006529
DB14646,MESH:D014123
DB14646,MESH:D014012
DB14646,MESH:D013921
DB14646,MESH:D005076
DB14646,MESH:D006470
DB14646,MESH:D020314
DB14646,MESH:D053099
DB14646,MESH:D006937
DB14646,MESH:D004487
DB14646,MESH:D003480
DB14646,MESH:D008060
DB14646,MESH:D011507
DB14646,MESH:D001019
DB14646,MESH:D009468
DB14646,MESH:D051437
DB14646,MESH:D011693
DB14646,MESH:D005234
DB14646,MESH:D009461
DB14646,MESH:D017093
DB14646,MESH:D002494
DB14646,MESH:D006934
DB14646,MESH:D006509
DB14646,MESH:D018805
DB14646,MESH:D013927
DB14646,MESH:D011529
DB14646,MESH:D003704
DB14646,MESH:D000741
DB14646,MESH:D018771
DB14646,MESH:D006504
DB14646,MESH:D013280
DB14646,MESH:D008107
DB14646,MESH:D012871
DB14646,MESH:D006932
DB14646,MESH:D012614
DB14646,MESH:D001201
DB14646,MESH:D007890
DB14646,MESH:D003866
DB14646,MESH:D012170
DB14646,MESH:D013375
DB14646,MESH:D012640
DB14646,MESH:D058226
DB14646,MESH:D002389
DB11859,MESH:D013375
DB11859,MESH:D002375
DB11859,MESH:D019964
DB11859,MESH:D012640
DB11859,MESH:D001049
DB04825,MESH:D009202
DB04825,MESH:D054537
DB04825,MESH:D008133
DB04825,MESH:D016171
DB00750,MESH:D000799
DB00750,MESH:D007022
DB00750,MESH:D005117
DB00750,MESH:D009207
DB00750,MESH:D013610
DB00750,MESH:D007431
DB00750,MESH:D012640
DB00750,MESH:D009422
DB00750,MESH:D008708
DB00750,MESH:D016055
DB00750,MESH:D014826
DB00750,MESH:D034381
DB00750,MESH:D013035
DB00750,MESH:D014474
DB00750,MESH:D010292
DB00750,MESH:D011183
DB00750,MESH:D001919
DB00750,MESH:D006261
DB00750,MESH:D009410
DB00750,MESH:D010409
DB00750,MESH:D000740
DB01087,MESH:D003866
DB01087,MESH:D014555
DB01087,MESH:D003875
DB01087,MESH:D000799
DB01087,MESH:D003221
DB01087,MESH:D008708
DB01087,MESH:D006461
DB01087,MESH:D058186
DB01087,MESH:D000740
DB01087,MESH:D006402
DB01087,MESH:D008133
DB01087,MESH:D011537
DB01087,MESH:D006261
DB01087,MESH:D000743
DB01087,MESH:D064420
DB00794,MESH:D006212
DB00794,MESH:D064420
DB00794,MESH:D020300
DB00794,MESH:D004409
DB00794,MESH:D012560
DB00794,MESH:D011605
DB00794,MESH:D001851
DB00794,MESH:D002972
DB00794,MESH:D001750
DB00794,MESH:D002971
DB00794,MESH:D000749
DB00794,MESH:D003866
DB00794,MESH:D004677
DB00794,MESH:D022124
DB00794,MESH:D004244
DB00794,MESH:D011297
DB00794,MESH:D001927
DB00794,MESH:D006344
DB00794,MESH:D055496
DB00794,MESH:D003072
DB00794,MESH:D062787
DB00794,MESH:D014839
DB00794,MESH:D017094
DB00794,MESH:D017880
DB00794,MESH:D048550
DB00794,MESH:D012640
DB00794,MESH:D006345
DB00794,MESH:D006330
DB00794,MESH:D001264
DB00794,MESH:D006053
DB00794,MESH:D009205
DB00794,MESH:D013262
DB00794,MESH:D009759
DB00794,MESH:D000015
DB00794,MESH:D006972
DB00794,MESH:D009325
DB00794,MESH:D007172
DB00794,MESH:D008103
DB00794,MESH:D014202
DB00794,MESH:D014806
DB00794,MESH:D001259
DB00794,MESH:D013375
DB00794,MESH:D008844
DB00794,MESH:D013064
DB00794,MESH:D013771
DB00794,MESH:C537030
